Long,Lat,Site_Name,Cal.BC,Cal.BC.SD,Sample,Site_Type,Period_Author,Sub_Region,Country,Uncalibrated,SD,Domestics_Associated,Vida,Material,Type _c14,Quantity,Species,Database,Database_2,Reference,Comments,Period,Phase,Ceramic_Style,X26,X27,residuals
3,42.83,Port Leucate / Ile de Correge,5740,155,MC 788,coastal site,Ind.,PORT LEUCATE,France,6800,90,NA,Long,Carbon,NA,NA,NA,Manen & Sabatier 2003 83,Bergin 2016,Binder 2003,TP2003   Port Leucate / Ile de Correge,Neolitico,antiguo,NA,NA,NA,-267.7792917281622
-3.50072,42.34947,Portalon,6642,103,Beta 197387,cueva,Neolitico,Ibeas de Juarros,Iberia,7790,40,Yes,Long,Carbon,AMS,NA,NA,NA,Bergin 2016,Ortega et al 2008 CONGRES ALACANT,NA,Neolitico,antiguo,Epicardial,NA,NA,348150121.8313294
18.4833,40.0667,Porto Badisco,5660,106,LTL 427A,NA,NA,NA,Italy,6739,60,NA,NA,NA,NA,NA,NA,Florentino,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-156212.18385684455
17.2336,40.4236,Praia di Mare,6378,176,R 285,NA,Early Neolithic,NA,Italy,7555,85,NA,NA,NA,NA,NA,NA,MMC.xls,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,2145.124097248802
-7.37305,41.14315,Prazo,5042,147,Ua 20496,poblado sin fortificar,Neolitico,Freixo de Numao,Iberia,6100,50,Yes,Long,Carbon,AMS,Aggregate,Pinus pinea,NA,Bergin 2016,Monteros y Angelucci 2004,NA,Neolitico,indeterminado,Indeterminada,NA,NA,-2150973.790387412
21.92,39.37,Prodromos,5416,63,DEM  2110,NA,MN-LN I,Western Aegean,NA,6449,35,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Maniatis et al. 2016  tab. 1;,NA,NA,NA,NA,NA,"Sq. 40, unit 1116/O1, _2.58 m",-6537199953.79682
30.96,47.87,Pugach 2,5807,104,Ki  6656,NA,Bug-Dniester,NW Pontic-coastal steppe,NA,6895,50,NA,NA,Bone,NA,NA,NA,14sea,NA,Telegin et al. 2003  460; Tovkaylo 2014  Tab. 3;,NA,NA,NA,NA,LN,NA,-608098347848258400
16.567114,41.204239,Pulo di Molfetta,5992,138,LTL 142A,NA,Early Neolithic,NA,Italy,7134,60,NA,NA,NA,NA,NA,NA,Florentino,Bergin 2016,NA,US10,NA,NA,NA,NA,NA,-2.5066123623728345
14.16444444,45.31527778,PupiÄ‡ina,5628,187,Beta131625,NA,Neolithic,NA,Croatia,6680,100,NA,NA,NA,NA,NA,NA,NA,NA,Shennan & Steele 2000,NA,NA,NA,NA,NA,NA,-7798.356085830375
14.157685,45.312763,Pupi_ina,5556,49,OxA 18128,NA,Danilo VlaÅ¡ka,NA,NA,6606,36,NA,NA,Charcoal,NA,NA,Fraxinus,NA,NA,Forenbaher et al. – Dating the East Adriatic Neolithic,NA,NA,NA,NA,NA,NA,-26690.57907526418
0.23619,42.41889,Puyascada,4807,160,CSIC 384,NA,Neolitico,San Juan de Toledo,Iberia,5930,60,Yes,Long,Carbon,Convencional,Aggregate,NA,NA,Bergin 2016,Baldellou  1987,NA,Neolitico,indeterminado,NA,NA,NA,-75522993.02379023
38.75,35.29,Qdeir 1,6536,613,Ly 2578,NA,PPNB final,NA,Syria,7560,340,NA,NA,n.d.,NA,NA,---,NA,NA,"Aurenche and Cauvin, M.-C. 1982",---,NA,NA,NA,NA,NA,-6746642772803103e9
-9.137199,39.257512,Quinta do Sanguinhal,6662,184,OxA 5525,n/a,n/a,NA,Iberia,7720,70,NA,NA,charcoal,NA,NA,NA,RADON,NA,Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 32. In: Archaeometry 49  Supp. 1  2007. 1–60.,NA,NA,NA,NA,NA,NA,72846132.69132522
-8.95571,37.07847,R. Gaivotas,5380,95,Wk 17029,poblado sin fortificar,Neolitico,Vale de Romeiras,Iberia,6421,50,No,Short,Malacofauna,Convencional,Aggregate,Pollicipes,NA,Bergin 2016,Carvalho 2008,NA,Neolitico,antiguo,OtraImpresa,NA,NA,-12159.428976577834
35.93,32.62,Rahub,6330,180,GrN 14539,NA,Yarmukian,NA,Jordan,7480,90,NA,NA,charcoal,NA,NA,---,NA,NA,Gopher and Gophna 1993,---,NA,NA,NA,NA,NA,-31944431525246266e8
15.843135,43.977759,Ralsinovac,5931,52,PSU5612/UCIAMS127394,NA,Neolithic,NA,Croatia,7060,25,NA,NA,bone,AMS,NA,bos taurus,NA,NA,McClure et al. 2014,NA,NA,NA,NA,NA,NA,-38.45821323380551
36.1,33.42,Ramad,7267,129,GrN 4426,NA,PPNB,NA,Syria,8210,50,NA,NA,charcoal,NA,NA,---,NA,NA,"Vogel and Waterbolk 1967, de Contenson 1975, de Contenson 1977","Banadora: Neolitique preceramique ave crènes surmodeles (Ramad I, Contenson 1975, 184)",NA,NA,NA,NA,NA,-579850546732767e3
35.78,35.6,Ras Shamra,8344,979,Gif 102,NA,PPNB,NA,Syria,9030,400,NA,NA,charcoal,NA,NA,---,NA,NA,"Coursaget and Le Run 1966, de Contenson 1977",Banadora: plus ancien de 1000 ans que la date attendue d'après P-459 et P-458,NA,NA,NA,NA,NA,-2634662379.441766
22.295,44.701,R_zvrata,6558,158,Bln  1057,NA,NA,Lower Danube West,NA,7690,70,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Dinu et al.  2007: Tab. 2; Boric  2011: App. 1;,NA,NA,NA,NA,II,Hut,11.701745676768041
15.73294825,41.02029192,Redina II,6008,255,LJ 4548,NA,C. Impressa,Potenza  Basilicata,Italy,7110,140,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 16,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,38.610668042574616
2.16739357,41.37612901,Reina Amelia,4615,96,Beta 259278,poblado sin fortificar,Neolitico,Barcelona,Iberia,5750,40,Yes,Short,Hueso,AMS,Singular,Ovies aries,NA,Bergin 2016,Gonzalez 2009,NA,Neolitico,antiguo,Epicardial,NA,NA,-19045467710.593666
8.91,41.51,Renaghju,5670,73,Ly 9519,settlement,Cardial tyrrhe_nien,SARTENE,France,6769,41,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 26,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-100178.68919553803
3.27,43.5147,Resclauze Gabian,5356,206,MC 1227,settlement,Cardial,Gabian,France,6450,100,NA,Long,Carbon,NA,NA,NA,Shennan 2000 (online)  Pinhasi et al 2005,Bergin 2016,BSPF TOME 79 FASC.6 P.184,Manen & Sabatier 2003 73,NA,NA,NA,NA,NA,-337183.6670955619
35.1,30.1,Reu'el,7886,200,Pta 3137,NA,Neo.,NA,Israel Palestine,8720,70,NA,NA,charcoal,NA,NA,---,NA,NA,"Gopher 1985, Avner et al. 1994, Kuijt and Bar-Yosef 1994",---,NA,NA,NA,NA,NA,-742327487908.6346
8.73,42.56,Revellata,5192,171,Ly 6085,settlement,Cardial tyrrhe_nien,NA,France,6280,75,NA,NA,charcoal,NA,NA,NA,Shennan 2000 (online)  Pinhasi et al 2005,Bergin 2016,Manen & Sabatier 2003 30,NA,NA,NA,NA,NA,NA,-377611063.05984664
-8.35,37.13333,Ribeira de Alcantarilha,5078,152,Wk 6851,n/a,Neolithikum,NA,Iberia,6160,60,NA,NA,shell,NA,NA,NA,RADON,NA,NA,NA,NA,NA,NA,NA,NA,-1674828.9969133271
20.026,45.57,Ribnjak-Be_ej,5682,119,OxA  8564,NA,Star_evo,NA,NA,6750,65,NA,NA,ovicaprid mandible,NA,NA,NA,NA,NA,"Whittle A, Bartosiewicz L, Bori_ D, Pettitt P, Richards M. In the beginning: new radiocarbon dates for the Early Neolithic in northern Serbia and south-east Hungary. Antaeus. 2002(25):63-117",NA,NA,NA,NA,"8/1, ovicaprid mandible, pit dwelling, trench 2 - the hearth level, excavation level 7",NA,-1699413.768692106
2.35,43.116,Ribos de Bila,5276,136,Ly 1109,NA,Neolithic,Ladern-Lauquet,France,6345,60,NA,Long,charcoal,NA,NA,NA,NA,Bergin 2016,banadora,NA,NA,NA,NA,NA,NA,-318721.0391868968
0.29349,41.37249,Riols I,4944,241,C 1,poblado sin fortificar,Neolitico,Mequinenza,Iberia,6040,100,Yes,Long,Carbon,Convencional,Aggregate,NA,NA,Bergin 2016,Royo y Gomez  1992 ARAGON LITORAL,NA,Neolitico,antiguo,Epicardial,NA,NA,-7672890.750431676
5.16,43.38,Riou,6528,314,MC 428,NA,Cardial,MARSEILLE,France,7600,150,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 47,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,22404.911847054645
15.3333,41.5,Ripa Tetta,5809,111,CAMS 2681,NA,Early Neolithic,NA,Italy,6890,60,NA,NA,.,NA,NA,NA,Pinhasi et al 2005,NA,NA,NA,NA,NA,NA,NA,NA,-475.7106596054655
13.10635411,43.71926189,Ripabianca di Monterado,5166,191,R 599,NA,N. Adriatic Impressed Ware Culture,Ancona  Marche,Italy,6260,85,NA,NA,NA,NA,NA,NA,Bagolini_Biagi_1990,Bergin 2016,NA,also listed as R 599a,NA,NA,NA,NA,NA,-23700165.551389158
15.33505,41.50823,Rippa Tetta,5809,111,Beta 47808,NA,Early Neolithic,NA,Italy,6890,60,NA,short,seed/fruit,NA,NA,NA,Manen & Sabatier 2003 12,Bergin 2016,CAMS 2681 listed in florentino,NA,NA,NA,NA,NA,NA,-476.19186349738084
34.59,35.69,Rizokarpaso - Cape-Andreas-Kastros,6703,276,MC 805,NA,Cypro-PPNB,NA,Cyprus,7775,125,NA,NA,n.d.,NA,NA,---,NA,NA,"Le Brun 1981, Todd 1987",---,NA,NA,NA,NA,NA,-6031607656555171e4
1.01667,44.6,ROC ALLAN,6494,158,Ly 4931,n/a,n/a,NA,France,7626,79,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,5815657.747270937
3.1962,43.9544,ROC TROUE,4710,198,Gif 7688,Cave,Early Neolithic,STE EULALIE CERNON,France,5850,80,NA,NA,charcoal,NA,NA,NA,c14_meso_dbase,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-18060024846.101593
-4.49471,36.61909,Roca Chica,5208,153,Ua 34135,cueva,Neolitico,Torremolinos,Iberia,6265,60,Yes,Short,Semilla/Fruto,AMS,Singular,Cereal,NA,Bergin 2016,Cortes et al. 2012,NA,Neolitico,antiguo,Epicardial,NA,NA,-46167.50772720395
4.4833,44.35,Rochas,4984,395,Ly 2748,NA,Cardial,NA,France,6100,210,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 62,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-1387110263.0902662
11.105278,46.008889,Romagano III (Ripario di),5458,93,R 1136,NA,Tardenoisian/Early Neolithic,Trento  Trentino-Alto Adige,Italy,6480,50,NA,NA,charcoal,NA,NA,NA,NA,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-682451.3052318512
19.479,46.238,Roszke-Ludvar,5854,114,Deb  2730,NA,NA,Mures-Tisza,NA,6972,59,NA,NA,NA,NA,NA,NA,14sea,NA,Oross & Siklosi 2012  Tab. 3;,NA,NA,NA,NA,NA,NA,-31648.238124819443
1.83,44.74,ROUCADOUR GROTTE DE,5504,188,Ly 12181,n/a,n/a,NA,France,6560,105,NA,NA,charcoal,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-3085.594693649949
21.66,44.33,Rudna Glava,6091,81,OxA  14623,NA,Star_evo,NA,NA,7198,36,NA,NA,red deer antler tool,NA,NA,NA,NA,NA,"Bori_ D. Absolute Dating of Metallurgical Innovations in the Vin_a Culture of the Balkans. In: Kienlin T, Roberts B, editors. Metals and Societies: Studies in Honour of Barbara S Ottaway. Bonn: Dr Rudolf Habelt GMBH; 2009. p. 191-245.",NA,NA,NA,NA,Shaft 4f: in a channel at the northern side; 419.09 m asl,NA,-41213.127318939645
13.6333,41.95,S. Stefano di Ortucchi,5512,130,R 468,NA,NA,NA,Italy,6575,80,NA,NA,.,NA,NA,NA,Pinhasi et al 2005,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-56971.827432508704
39.1,36.53,Sabi Abyad II,7566,127,GrN 21319,NA,LPPNB,NA,Syria,8530,60,NA,NA,seeds,NA,NA,burnt seeds,NA,NA,Verhoeven and Akkermans (eds.) 2000,beginning of occupation at site; Balikh IC/ID,NA,NA,NA,NA,NA,-185509956305639940
28.304,47.762,Sacarovca,5597,173,Bln  ?,NA,Starcevo–Cris,NW Pontic-forest steppe,NA,6650,100,NA,NA,Nd,NA,NA,NA,14sea,NA,Mantu 1999–2000  98; Dergachev et al. 1991  5;,First interpreted as a Bug-Dniestr site  it was included after 1991 into the late phase of the (Moldavian) Cris-culture (Dergachev et al. 1991  4–5; Larina 1994  28); Dergachev et al. 1991 published the date as 6650±50 BP (5630–5540 BC),NA,NA,NA,Starcevo–Cris III,NA,-14632348569415.393
5.95,44.4333,Saint Antoine,5056,325,LGQ 408,n/a,n/a,NA,France,6170,150,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-2571802390.9596505
5.66,43.88,Saint Mitre:abri 3,6948,334,MC 266,n/a,n/a,NA,France,7950,150,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,15954336.462858804
5.22,45.76,SAINT ROMAIN DE JALIONAS,5350,80,Ly 9964,n/a,n/a,NA,France,6385,45,NA,NA,miscellaneous,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-7810001.991353417
5.65,44.88,Saint-Mitre,5620,232,MC 264,rock shelter,Cardial,Reillanne,France,6700,130,NA,Long,charcoal,convencional,NA,NA,Shennan 2000 (online)  Pinhasi et al 2005,Bergin 2016,Radiocarbon VOL 15 Na¦2 P.335,TP2003 OJO hay discordancia en la fecha y el orden   has 100 yr SD,NA,NA,NA,NA,NA,-129118.32087331143
5.35,44.3,SAINTE LUCE,4662,94,Ly 3489,n/a,n/a,NA,France,5815,35,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-1131758466219.0405
21,45.85,Sajan-Dombos,5732,114,OxA  8566,NA,NA,Mures-Tisza,NA,6815,55,NA,NA,Red deer antler tool,NA,NA,NA,14sea,NA,Whittle et al. 2002: 114;,NA,NA,NA,NA,5,"Trench 2, pit with snails and shells",-5111342.147558724
4.5667,43.9333,Salpetriere,5952,251,MC 2166,n/a,n/a,NA,France,7030,130,NA,NA,n/a,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,n/a,NA,NA,NA,-58.625498891588904
13.76,45.72,Sammardenchia,5513,123,R 2547,NA,Early Neolithic,NA,Italy,6570,74,NA,NA,NA,NA,NA,NA,NA,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-55290.44814050921
25.6,43.13,Samovodene,5854,75,KIA  42166,NA,NA,Ludogorie-Yantra,NA,6960,30,NA,NA,Animal bone (Bos),NA,NA,NA,14sea,NA,Scheu 2012  Tab. 13.35; Marinova & Kraus 2014: 190;,NA,NA,NA,NA,Hor. B1,‘radiometric outlier’,-141872384.7013454
12.416944,45.473056,San Francesco del Deserto Isl,5192,164,OxA 10772,NA,n/a,NA,Italy,6250,65,NA,NA,antler,NA,NA,n/a,RADON,NA,Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 32. In: Archaeometry 49,NA,NA,n/a,NA,NA,NA,-21933935.490626246
12.599509,43.336228,San Marco,5342,168,OxA 1853,NA,NA,Perugia,Italy,6430,80,NA,NA,seeds,NA,singular,Cereal,Pinhasi et al 2005,Bergin 2016,Zilhao 2001,NA,Neolitico,antiguo,NA,NA,NA,-1517771.7176292017
2.17941,41.38134,Sant Pau del Camp,5238,135,Beta 236174,NA,Neolitico,Barcelona,Iberia,6290,50,Yes,Short,Hueso,AMS,Singular,Fauna,NA,Bergin 2016,Molist et al. 2008 QUADERNS BARCELONA,NA,Neolitico,antiguo,CardialEpicardial,NA,NA,-475380.6791841593
17.59776,40.491153,Santa Anna,5398,105,LTL 1062a,NA,Neolithic,Oria,Italy,6442,50,NA,NA,NA,NA,NA,NA,NA,Bergin 2016,Fiorentino et al. 2013,NA,NA,NA,NA,NA,NA,-4015952.4137449996
15.78499773,41.53078572,Santa Tecchia,6474,282,NA,NA,C. Impressa,Foggia  Puglia,Italy,7550,120,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 9,Bergin 2016,NA,Site Location from italian site database,NA,NA,NA,NA,NA,37844.10854725607
-9.389365,38.792293,Sao Pedro de Canaferrim,5008,168,ICEN 1152,poblado sin fortificar,Neolitico,Sintra,Iberia,6070,60,Yes,Long,Carbon,Convencional,Aggregate,NA,NA,Bergin 2016,Zilhao 2000,NA,Neolitico,antiguo,Epicardial,NA,NA,-8110410.494509367
23.23333333,38.46666667,Sarakenos,6746,166,Poz  27242,NA,EN,Western Aegean,NA,7810,50,NA,NA,NA,NA,NA,NA,14sea,NA,Sampson et al. 2009  199-231;,NA,NA,NA,NA,Early Neolithic,"Tr. A, Unit 3: level with the hearths",106.17292883240589
21.036,45.939,Satchinez,5214,109,Deb  2579,NA,NA,Mures-Tisza,NA,6270,40,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Mantu 1999–2000: 98; Boric 2015: 211–2;,NA,NA,NA,NA,NA,Vinca A2; Pit 1,-37428498225.17928
11.039259,44.552408,Savignano,5264,121,LTL5251a,NA,Neolithic,NA,Italy,6316,45,NA,NA,NA,NA,NA,NA,NA,Bergin 2016,Facchinetti 2012,NA,NA,NA,NA,NA,NA,-19742477.254031893
30.203,48.081,Savran,5860,115,Ki  6654,NA,Bug-Dniester,NW Pontic-coastal steppe,NA,6985,60,NA,NA,Bone,NA,NA,NA,14sea,NA,Telegin et al. 2003  460; Dolukhanov et al. 2009  101 Table 1; Tovkaylo 2014  Tab. 3;,NA,NA,NA,NA,MN,NA,-2792185776550323.5
15.90687731,41.63941012,Scaloria,5654,192,LJ 4649,Cave,Cardial,Foggia  Puglia,Italy,6720,100,NA,NA,charcoal,NA,NA,NA,Pinhasi et al 2005,Bergin 2016,NA,Site Location from italian site database,NA,NA,NA,NA,NA,-10365.464830134972
16.89,41.1,Scamuso,6116,210,Gif 6339,NA,C. Impressa,Bari  Puglia,Italy,7290,110,NA,NA,charcoal,NA,NA,NA,Shennan 2000 (online)  Pinhasi et al 2005,Bergin 2016,R. Skeates and R. Whitehouse,might be my starting point,NA,NA,NA,NA,NA,72.43892854729893
22.60583333,44.62611111,Schela Cladovei,6384,180,OxA  9205,NA,NA,Lower Danube West,NA,7570,90,NA,NA,Bone artefact,NA,NA,NA,14sea,NA,Bonsall 2008: Table 10.1;,NA,NA,NA,NA,NA,Area VI,-1206.2966763489767
20.8736,44.4953,Selevac,5267,212,Z 233,NA,Vinca B,NA,NA,6366,100,grain,Silo A,NA,NA,NA,NA,Poric et al 2016,NA,"Srdoc  D,  Sliepcevi_ A, Planini_ J. Rudjer  Boskovi_  Insitute  radiocarbon measurements III. Radiocarbon. 1975 (17): 149-155.",NA,NA,NA,NA,NA,NA,-10937100501.469734
-8.3935,40.1313,Senhora da Alegria,5353,73,Beta 339602,NA,Neolitico,NA,Iberia,6380,30,NA,Long,Carbon,NA,NA,NA,NA,Bergin 2016,Valera 2013,NA,Neolitico,antiguo,Cardial,NA,NA,-15656.099507005616
-8.40758,39.60366,Senhora das Lapas,5018,174,ICEN 805,NA,Neolitico,Tomar,Iberia,6100,70,Yes,Short,Hueso,Convencional,Singular,Humano,NA,Bergin 2016,Zilhao 2000,NA,Neolitico,antiguo,Epicardial,NA,NA,-4756059.083355475
17.941997,40.17625,Serra Cicora,5700,77,LTL 221A,NA,Early Neolithic,NA,Italy,6785,40,NA,NA,NA,NA,NA,NA,Florentino,Bergin 2016,NA,T7,NA,NA,NA,NA,NA,-36240.041061807715
2.56089,42.2229,Serrat del Pont,5438,79,Beta 172521,cueva,Neolitico,Tortellà,Iberia,6470,40,Yes,Short,Hueso,AMS,Singular,Sus Scrofa,NA,Bergin 2016,Alcalde et al. 2002 MONOGRAFIA,NA,Neolitico,antiguo,Cardial,NA,NA,-27537.982404395116
22,40.16666667,Servia,5800,103,BM  1103,NA,MN,Northern Aegean,NA,6880,49,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Burleigh and Hewson 1979: 348; Ridley et al. 2000  16;;,NA,NA,NA,NA,2 (MN),from sieve,-10804837.909706967
22,40.16666667,Servia-Varytimides,5796,154,BM–1157,NA,MN,Northern Aegean,NA,6905,87,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Burleigh and Hewson 1979: 349; Ridley et al. 2000  16;,NA,NA,NA,NA,EN,Fill of pit; from sieve,-11566937.495616289
22.81666667,39.38333333,Sesklo B,6398,119,GrN  16844,NA,EN I,Western Aegean,NA,7530,60,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Wijnen (pers. comm.); Groningen-DB;,NA,NA,NA,NA,EN I,"Sesklo B, deep sounding B(I)E, _3.30 m, just above virgin soil",-1202.6029003006606
22.81666667,39.38333333,Sesklo Magoula,6656,236,P 1681,NA,EN I,Western Aegean,NA,7755,97,NA,NA,Charcoal+soil,NA,NA,NA,14sea,NA,Lawn 1973  369f.; Wijnen 1981  131;,NA,NA,NA,NA,Preceramic,"Sesklo A, trench 2, S.63.124B,",51.670147276322496
11.64641701,42.51716204,Settecanelle (Grotta delle),6827,352,GRN 14543,NA,Cardial tyrrhe_nien,Viterbo,Italy,7830,150,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 18,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,9855008.076113418
35.61,32.68,Shaar Hagolan,6354,82,OxA 7919*,NA,Yarmukian,NA,Israel Palestine,7495,50,NA,NA,charcoal,NA,NA,---,NA,NA,Garfinkel 1999b,---,NA,NA,NA,NA,NA,-8532065650241317e8
35.44,30.45,Shkarat Msaied,8421,116,Wk 15160,NA,MPPNB,NA,Jordan,9144,55,NA,NA,n.d.,NA,NA,---,NA,NA,nd,---,NA,NA,NA,NA,NA,-255261944.73493463
35.69,31.95,Shu'eib,9804,608,Bta 35080,NA,LPPNB,NA,Jordan,10220,250,NA,NA,charcoal,NA,NA,---,NA,NA,Simmons et al. 2001,---,NA,NA,NA,NA,NA,9757.717442048895
34.6,30.95,Shunera 6,8810,306,NA,NA,Harifian,NA,Israel Palestine,9500,130,NA,NA,n.d.,NA,NA,---,NA,NA,"Goring-Morris 1991, Kuijt and Bar-Yosef 1994",---,NA,NA,NA,NA,NA,-16036.957948533394
19.73,39.78,Sidari,6569,285,Gx O771,NA,Mesolithic,NA,Grecia,7670,120,NA,NA,NA,NA,NA,NA,NA,NA,Shennan & Steele 2000,NA,NA,NA,NA,NA,NA,1234.9407164294407
40.36,35.28,Sinn,7746,123,GrN 9833,NA,---,NA,Syria,8650,50,NA,NA,n.d.,NA,NA,---,NA,NA,Roodenberg 1979,Banadora: date rejetee par le physicien (echantillon trop petit) et par le fouilleur (trop ancienne),NA,NA,NA,NA,NA,-8620690856205035
24.58,41.17,Sitagroi,6966,332,Bln  885,NA,LN,Northern Aegean,NA,7980,150,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Renfrew 1971  277;,„quantity of carbon for analysis from this sample was very limited“. Sample omitted from further discussion,NA,NA,NA,I (Karanovo III),ZA 63,1123.4221868337281
33,34.57,Site 23,7728,599,UCLA 307,NA,Cypro-MPPNB,NA,Cyprus,8684,250,NA,NA,n.d.,NA,NA,---,NA,NA,"Peltenburg et al. 2000, Peltenburg et al. 2001","LAB UCL- zu UCLA-; Akrotiri-Vounarouthkia ton Lamion East, Site 23. Corrected from Reservoir Effekt from 8350 +- 250 BP",NA,NA,NA,NA,NA,-647282237.4075665
16.129333,43.801765,S_karin Samograd,5668,334,HD 11885,Cave,"Early Neolithic, Middle Neolithic, Late Neolithic",Mideno Mountain,NA,6780,180,NA,NA,NA,NA,NA,NA,NA,NA,"Muller 1988; Muller 1994, 324-325",NA,NA,NA,NA,NA,NA,-9582.649502011143
23.36666667,42.7,Sofia-Slatina,5848,118,Bln  3504,NA,EN,Central Balkans South,NA,6970,60,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Bojadziev 1994: 20 ; GOrsdorf & Bojadziev 1996: 123;,NA,NA,NA,NA,IV,"Quad. 3, wood remains on floor, depth 2.50 m",-23655198.25158384
29.14,48.8,Sokoltsi 2,6288,123,Ki  6697,NA,Bug-Dniester,NW Pontic-forest steppe,NA,7470,60,NA,NA,Animal bone,NA,NA,NA,14sea,NA,Telegin et al. 2003  460; Kotova 2009  169 Table 6; Tovkaylo 2014  Tab. 3;,This date is given by Tovkaylo 2014  Tab. 3 as  7440 ±60 BP (6380–6250 BC),NA,NA,NA,Lower layer,NA,-5657531445.413239
28.3,48.15,Soroca II-Trif_u_i,6404,240,Bln  588,NA,Bug-Dniester,NW Pontic-forest steppe,NA,7520,120,NA,NA,Charcoal,NA,NA,NA,14sea,NA,Tovkaylo 2014  Tab. 3; Kotova 2009  165 Table 2; Telegin et al. 2003  460;,NA,NA,NA,NA,3  Bug-Dniester / ‘Aceramic phase’,NA,-15351676.83618536
28.3,48.15,Soroca III,5681,185,Nd,NA,NA,NW Pontic-forest steppe,NA,6750,100,NA,NA,Nd,NA,NA,NA,14sea,NA,Wechler 2001  29;,NA,NA,NA,NA,NA,NA,-3438417828882.3403
25.63333333,42.43333333,Stara Zagora-Okrazna Bolnica,5990,142,Bln  1587,NA,Karanovo I,Thrace,NA,7139,65,NA,NA,Charcoal,NA,NA,NA,14sea,NA,GOrsdorf & Bojadziev 1996: 130;,NA,NA,NA,NA,V,"Quad. A 5, 4.00 m depth",-14630868.828745697
20.67,44.88,Starcevo-Grad,6452,113,GrN  6628,NA,NA,Middle Danube-Sava-Drava,NA,7615,50,NA,NA,Sherds  organic fraction,NA,NA,NA,14sea,NA,Clason 1980: 146; Groningen 14C database;,NA,NA,NA,NA,NA,Nd,59.718819575121415
5.55,44.18,Station du Moulin Barret-de-Lioure,4784,298,Ly 3804,n/a,Cardial,NA,France,5840,130,NA,NA,collagen  bone,NA,NA,NA,RADON,NA,Manning  K.; Timpson  A.; Colledge  S.; Crema  E.; Shennan  S. (2015)  The Cultural Evolution of Neolithic Europe. EUROEVOL Dataset.,NA,NA,Epicardial,NA,NA,NA,-178234802604.62265
9.393514,42.680005,Strette,5292,864,Ly 2836,NA,Cardial tyrrhe_nien,Corsica,France,6480,480,NA,NA,NA,NA,NA,NA,Manen & Sabatier 2003 32,Bergin 2016,NA,NA,NA,NA,NA,NA,NA,-47074790.26136153
